subject	session	row	p_utts	c_utts	context
25	3	992	---		F speaks to M
25	3	998	---		M speaks to F
25	3	1037	---		F and M speak to one another
25	3	1047	---		F and M speak to one another
25	3	1069	---		F speaks to M
25	3	1164	---		M and F speak to one another
25	3	1175	---		M and F speak to one another
25	3	1226	---		M speaks to F
25	3	1231	---		M speaks to F, E
25	3	1327	---		F and M speak to each other
25	3	1405	---		F speaks to M
25	3	1587	---		F speaks to M
25	5	40		green.	C talking about his cup to F
25	5	429	---		M on phone; C talks to F
25	5	598		a right.	F has said, \"that's not right\"
25	5	602		how rude.	F has said, \"how rude\"
25	5	757		a self?	F has said \"all by yourself.\"
25	5	792		up+side down.	F has said, \"these are upside down feet\"
25	5	891		so big.	F has said \"so big\"
25	5	1183		open please.	F has said \"say open please\"
25	5	1203		touching you.	F has said \"I'm not touching you.\"\
25	5	1247		open.	F has said \"you got to say open.\"
25	5	1629		yes, that five.	F says, \"is that a five?\"
25	5	1636		right there.	F says \"where's O?\"
25	6	12	---		Mtalking to F
25	6	17	---		M talking toF
25	6	73	---		M talking to F
25	6	79	---		M talking to F
25	6	81	---		M talking to F
25	6	83	---	that.	M talking to F
25	6	115	---		M talking to F
25	6	120	---		M talking to F
25	6	125	---		M talking to F
25	6	135	---		M talking to F
25	6	197	---		M talking to F
25	6	220	---		M talking to F
25	6	225	---		M talking to F
25	6	238	---		M talking to F
25	6	244	---	### car.	M talking to F while C is talking
25	6	253	---		M talking to F
25	6	263	---		M talking to F
25	6	267	---	need more piece.	M talking to F
25	6	275	---		M talking to F
25	6	277	---	need more piece.	M talking to F while C is talking
25	6	295	---		M talking to F
25	6	473	---		M talking to F
25	6	484	---		M talking to F
25	6	494	---		M talking to F
25	6	501	---		M talking to F
25	6	524	---		M talking to F
25	6	545	---	###	M talking to F
25	6	585	---		M talking to F
25	6	610	---		M talking to F
25	6	614	---		M talking to F
25	6	622	---		M talking to F
25	6	633	---		M talking to F
25	6	660	---		M talking to F
25	6	678	---		M talking to F
25	6	688	---		M talking to F
25	6	701	---		M talking to F
25	6	734	---		M talking to F
25	6	736	---		M talking to F
25	6	748	---		M talking to F
25	6	756	---		M talking to F
25	6	767	---		M talking to F
25	6	776	---		M talking to F
25	6	793	---		M talking to F
25	6	803	---		M talking to F
25	6	806	---		M talking to F
25	6	811	---		M talking to F
25	6	815	---		M talking to F
25	6	822	---		M talking to F
25	6	829	---		M talking to F
25	6	836	---		M talking to F
25	6	838	---		M talking to F
25	6	844	---		M talking to F
25	6	845			M talking to F; C responds in following line
25	6	849	---		M talking to F
25	6	868	---		M talking to F
25	6	879	---		M talking to F
25	6	904	---		M talking to F
25	6	954	---		M talking to F
25	6	981	---		M talking to F
25	6	987	---		M talking to F
25	6	1008	---		M talking to F: beginning of tape 2
25	6	1052		yeah.	C talking to F
25	6	1075	---		M talking to F
25	6	1093	---		M talking to F
25	6	1111	---		M talking to F
25	6	1130	---		M talking to F
25	6	1148	---		M talking to F
25	6	1206	---		M talking to F
25	6	1212	---		M talking to F
25	6	1219	---		M talking to F
25	6	1228	---		M talking to F
25	6	1247	---		M talking to F
25	6	1267	---		M talking to F
25	6	1376	---		M talking to F
25	6	1404	---		M talking to F
25	6	1432	---		M talking to F
25	6	1437	---		M talking to F
25	6	1563	---		M talking to F
25	6	1565	---		M talking to F
25	7	466			sibling talking to Mom
25	7	1545	are you Cyborg or are you Cyborg?		Mom talking to child and sibling
25	7	1585			sibling talks to Mom; end of tape 1
25	7	1592		Nathan watch Spiderman?	talking about sibling's Spiderman watch
25	7	1732		me too.	sibling says that he wants to see the camera
25	7	1985			mother is talking to child but gesturing to sibling
25	10	90			sibling and f talk to M
25	10	213			F and * talks to M
25	10	214			F and E talk to C
25	11	83			F talks to C
25	11	84			F talks to O
25	11	170			F and M talk
25	11	171			M and F talk to O
25	11	172			F talks to C
25	11	205			F talks to C
25	11	206			F talks to O
25	11	284			F talks to C
25	11	285			F talks to O
25	11	371			F talks to C
25	11	426			F talks to C
25	11	427			F talks to 0
25	11	480			F talks with C
25	11	521			F talks with C
25	11	538			F talks with C
25	11	540			F talks with E
25	11	569			F talks with C
25	11	570			F talks with O
25	11	589			F talks with C
25	11	590			F talks with O
25	11	646			F talks with O
25	11	647			F talks with C
25	11	663			F talks with C
25	11	664			F talks with O
25	11	700			F talks with C
25	11	730			F talks with E
25	11	759			F talks with C
25	11	760			F talks with O
27	2	1021	---		M talks to Fed Ex man
27	5	930	---		M talking to F.
27	5	1063	---		M talking with F.
27	5	1065	---		M talking with F.
27	5	1067	tell --	###.	M talking to C while C responds to question from F.
27	5	1081	---		M talking with F.
27	5	1614	---		M talking to F.
27	5	1622	###.	marching.	M, C, and F all talking simultaneously.
27	5	1687		dance.	C talking to F.
27	11	231			brother talks to m
28	2	1386	---		C runs down hallway (M might be talking to othe sibs, but can't really hear).
28	3	881	this is a p@l.		M drawing a P; M talking to S1.
28	7	265	---		M talking to F
28	7	282	---		F talking in background
28	7	376	---		F talking in background
28	7	425	---		F and M talking
28	7	447	---		F talking in background
28	8	426			F talking to man
28	8	429	---		F  and M talking to Dave
28	8	664		do you want to play with me?	C talking to F
29	6	1272	---		M talking to F who is upstairs
29	7	31	---		F talking to E
29	7	1254	and which one is this one?	Kendall is --	F and C speak simultaneously
29	7	2272			F points to words as talking book reads
29	10	394	arms.		F says \"arms\" in unison with C
29	10	677			E talks to F/E2
29	10	679	---		F talks briefly to E
29	10	965			F talks to E (for the benefit of C)
29	10	1021		is a -- a Snow_White -- birth+day.	C tells F what to say; F says it along almost in unison, slightly after C
29	10	1049		you ### arms.	C talking to Mr. Potatohead
29	10	1142		I'm two to tiny two.	C possibly trying to say \"ninety+two\"
29	10	1455	see who's there.		E talks to E2. C answers door.  E talks briefly to nanny; C makes baby/scary noises at the triplets; Nanny talks to E; more OFs come in shortly after.
29	10	1548			OFs talk to C very briefly
29	10	1685			Lots of talking in the background from OFs
29	10	2131	step gold hill.		F's horses talking to each other
29	10	2149			OF talks briefly and quietly in background
29	10	2180	we made it away!		F and C play with horses.  A lot of the following speech is pretending the horses are talking
29	10	2309			OF talks briefly on phone in background
33	1	669	here you go, Pete, let's roll		M talks to toy \"Pete the Piano\" then turns it on
33	2	418	---		M speaks to brother, OJ.
37	4	147		my toy.	responding to sib saying \"this is my toy.\"
37	4	277		I need it.	responding to sib saying \"I don't need it\"
37	4	472	what did I tell you to do?		M to sib; M instructs sib not to talk to Lilia
37	4	638		why?	sib says I have all the cups
37	4	674		I got bigger sandwich.	sib has said: I got a bigger sandwich
37	4	884		one two three, scissors.	sib has said, \"one two three, silly scissors!\"
37	7	384			sibling talking to Mom
37	7	385			sibling talking to child
37	7	771	###		mother talking to sibling in other room
37	7	1420			I think this is C's sib talking here.
38	1	210	can I come for a ride?		M speaking in \"Pooh\" voice
38	1	211	I'll sit in the trunk		M speaking in \"Pooh\" voice
38	1	212	I won't make a noise		M speaking in \"Pooh\" voice
38	1	213	please, please, please		M speaking in \"Pooh\" voice
38	1	215	please please please		M speaking in \"Pooh\" voice
38	3	572	hello!		M holding Mr Potatohead and pretending that he is speaking.
38	3	575	hello, dada.		M holding Mr Potatohead and pretending that he is speaking.
38	3	599	what did you say?		M holding Mr Potatohead and pretending that he is speaking.
38	3	607	what are you doing?		M holding Mr Potatohead and pretending that he is speaking.
38	5	20	---		M talking to F.
38	5	26	---		M talking to F.
38	5	31	---		M talking to F.
38	5	51	---		M talking to F.
38	5	141	---		M talking to F.
38	5	146	---		M talking to F?
38	5	150	---		M talking to F.
38	5	164	---		M talking to F.
38	5	167	---		M talking to F.
38	5	169	---		M talking to F.
38	5	171	Josh, you want to get the flash+light and look for Grace?	going --	C responding to F while M talks to Josh.
38	5	205	---		M talking to F.
38	5	218	---		M talking to F.
38	5	220		###.	C talking to F.
38	5	337	---		M talking to F.
38	5	412	---		M talking to F.
38	5	432		please?	C talking to F.
38	5	433		I want them now.	C talking to F.
38	5	434		### I want them now.	C talking to F.
38	5	435		no, I want some now.	C talking to F.
38	5	436		I want some now.	C talking to F.
38	5	437		I want them now.	C talking to F.
38	5	441	---		M talking to F.
38	5	448		what?	C talking to F.
38	5	449		I'm going byebye.	C talking to F.
38	5	450		and leave me alone.	C talking to F.
38	5	456	---		M talking to F.
38	5	468	---		M talking to F.
38	5	497	---		M talking to F.
38	5	514	---		M talking to F.
38	5	521		I got it.	C talking to F.
38	5	536	---		M talking to F.
38	5	554		could you open?	C talking to F.
38	5	555		could you open -- please open?	C talking to F.
38	5	556		that's lot!	C talking to F.
38	5	560	---		M talking to F.
38	5	595	---		M talking to F.
38	5	599		that's my chair.	C talking to F.
38	5	600		that's my chair.	C talking to F.
38	5	601		mmhm.	C talking to F.
38	5	613	\"bless us, oh Lord, and these Thy gifts which we are about to receive from Thy bounty through Christ our Lord, amen.\"	## hold -- I want hold ###.	M and F praying while C is talking.
38	5	648	---		M talkng to F.
38	5	657		yes.	C talking to F.
38	5	658		mmhm.	C talking to F.
38	5	660		I don't know.	C talking to F.
38	5	666		tools.	C talking to F.
38	5	667		no.	C talking to F.
38	5	669		tools.	C talking to F.
38	5	671		mmhm.	C talking to F.
38	5	672		I don't know.	C talking to F.
38	5	673		###.	C talking to F.
38	5	674		yes.	C talking to F.
38	5	759	---	just eat bite.	M talking to F while C talks to F.
38	5	760		I just eat a bite!	C talking to F.
38	5	763		###.	C talking to F.
38	5	764		thank+you.	C talking to F.
38	5	786	---		M talking to F.
38	5	815		###.	C talking to F.
38	5	816		no, want do.	C talking to F.
38	5	817			C talking to F.
38	5	818		mm+mm.	C talking to F.
38	5	826	---		M talking to F.
38	5	838	---		M talking to F.
38	5	874	---		M talking to F.
38	5	898		I want take a bath.	C talking to F.
38	5	899		I want take a bath.	C talking to F.
38	5	918	---		M talking to F.
38	5	933	---		M talking to F.
38	5	939	---		M talking to F.
38	5	964	---		M talking to F.
38	5	1003		would you give me a horsy ride?	C talking to F.
38	5	1004		yes.	C talking to F.
38	5	1007		come on, dad.	C talking to F.
38	5	1008		yes, am.	C talking to F.
38	5	1019	mm, strawberry.	got up on.	M talking to Josh while C talks to F.
38	5	1021		giddyup!	C talking to F.
38	5	1022		I -- I want to do it again.	C talking to F.
38	5	1023		mmhm.	C talking to F.
38	5	1024		again.	C talking to F.
38	5	1025		now ### lay down like this.	C talking to F.
38	5	1026		could you help me?	C talking to F.
38	5	1027		I can't do it.	C talking to F.
38	5	1028		yes.	C talking to F.
38	5	1029		giddyup!	C talking to F.
38	5	1030		I do ###.	C talking to F.
38	5	1031		I -- I do it again.	C talking to F.
38	5	1032		ok.	C talking to F.
38	5	1033		ok, ok, ok.	C talking to F.
38	5	1034		ok.	C talking to F.
38	5	1035		ok.	C talking to F.
38	5	1036		###.	C talking to F.
38	5	1037		### you help me?	C talking to F.
38	5	1038		yeah.	C talking to F.
38	5	1039		###.	C talking to F.
38	5	1040		yes.	C talking to F.
38	5	1041		giddyup!	C talking to F.
38	5	1042		I want do it again.	C talking to F.
38	5	1044		I want do it again.	C talking to F.
38	5	1045		Joshie.	C talking to F.
38	5	1046		uh, over there.	C talking to F.
38	5	1049		want do it again.	C talking to F.
38	5	1109		###.	C talking to F.
38	5	1117	---		M talking to F.
38	5	1151	---		M talking to Josh's parents at the door.
38	5	1154	---		M talking to Josh's parents.
38	5	1177	---		M talking to Josh's parents.
38	5	1189	---		M and F talking to Josh's parents.
38	5	1230	---		M talking to Josh's parents.
38	5	1333		want take a bath.	C talking to F.
38	5	1334		I want take a bath.	C talking to F.
38	5	1335		want take a bath.	C talking to F.
38	5	1336		I want take a bath.	C talking to F.
38	5	1337		dada.	C talking to F.
38	5	1338		###.	C talking to F.
38	5	1339		want to --	C talking to F.
38	5	1340		###.	C talking to F.
38	5	1351		### open it.	C talking to F.
38	5	1353		### open this?	C talking to F.
38	5	1355		### sees in here.	C talking to F.
38	5	1356		### in there.	C talking to F.
38	6	85	---		M talking to F.
38	6	105	---		M talking to F.
38	6	139	---		M talking to F.
38	6	159	---		M talking to F.
38	6	164	---		M talking to F.
38	6	217	---		M talking to F.
38	6	268	---		M talking to F.
38	7	27		what?	C talking to F.
38	7	71			Emily, MissMona, and F talk to C.
38	7	72			F talks to MissMona.
38	7	229			M talking to F and E.
38	7	230		Woah!	F and Emily talking to C.
38	11	180			brother talks to m
38	11	181			brother talks to c
39	1	348	---		F talking to M.
39	1	349	---		M talking to F.
39	1	357	---		M talking to F.
39	1	359	---		M talking to F.
39	1	504	---		M and F talking.
39	1	573	---		M talking to F.
39	1	576	---		M giving F the microphone; they're talking inaudibly.
39	1	701	---		F talking to M.
39	1	706			F throws ball.  M probably talking during this whole time; can't hear her b/c F has on the mic.
39	1	728	---		M and F talking.
39	1	736	---		M and F talking.
39	1	746	---		F talking to M.
39	1	860	---		F talks and waves to a neighbor.
39	1	869	no mommy.		F talking for C
39	1	870	no I don't want to go back in the house.		F talking for C
39	1	885	---		M and F talking.
39	1	925	---		M and F talking.
39	1	927	---		M and F talking.
39	1	936			C points down to F; don't know if M says anything.
39	1	939	---		Mariah and dad have come over to play in yard; M talking to F.
39	1	940	---		F talking to M.
39	1	942	---		F talking to M.
39	1	949	---		F talking to M and/or neighbor.
39	1	952	---		F talking to neighbor child.
39	1	991	---		F talking to neighbor.
39	1	1019	---		M talking to F.
39	1	1034	see you?		F talking to neighbor.
39	1	1035	it's the ball.		F talking to neighbor.
39	1	1051	---		M and F talking to neighbor.
39	1	1060	baby?		F talking to neighbor child.
39	1	1067	---		F talking to neighbor.
39	1	1105	---		F talking to M.
39	1	1127	---		M talking to F.
39	1	1131	---		F talking to M.
39	1	1132	---		M talking to F.
39	1	1138	bye+bye		F speaking for C in a high pitched voice.
39	1	1142	no.		F speaking for C in a high pitched voice.
39	1	1144	this is what we do.		F speaking for C in a high pitched voice.
